Key	Latitude	Longitude	FIPScode	TZ	Population
Pataypampa, Peru	-14.175000	-72.673890	03	America/Lima	0
Patambuco, Peru	-14.359720	-69.618890	21	America/Lima	0
Paruro, Peru	-13.763330	-71.849440	08	America/Lima	0
Parco, Peru	-11.800150	-75.546030	12	America/Lima	0
Paratia, Peru	-15.452500	-70.598610	21	America/Lima	0
Paramonga, Peru	-10.666670	-77.833330	15	America/Lima	27631
Paracas, Peru	-13.866670	-76.266670	11	America/Lima	1196
Pangoa, Peru	-12.116670	-73.000000	08	America/Lima	6638
Pancan, Peru	-11.748990	-75.486350	12	America/Lima	0
Pampas Chico, Peru	-10.115320	-77.397830	02	America/Lima	0
Pampas, Peru	-13.228890	-73.894170	05	America/Lima	0
Pampas, Peru	-12.399440	-74.866390	09	America/Lima	5521
Pampamarca, Peru	-14.146390	-71.459440	08	America/Lima	3811
Pampacolca, Peru	-15.713060	-72.574170	04	America/Lima	0
Pampachiri, Peru	-14.186940	-73.543890	03	America/Lima	0
Pampa Cangallo, Peru	-13.559170	-74.195280	05	America/Lima	0
Palpacachi, Peru	-13.870000	-72.503890	03	America/Lima	0
Palpa, Peru	-14.533610	-75.185560	11	America/Lima	5883
Pallanchacra, Peru	-10.415280	-76.235560	19	America/Lima	0
Palcamayo, Peru	-11.294720	-75.773610	12	America/Lima	0
Palca, Peru	-17.775280	-69.960280	23	America/Lima	0
Palca, Peru	-15.233610	-70.597220	21	America/Lima	0
Palca, Peru	-11.346110	-75.568610	12	America/Lima	0
Paico, Peru	-14.037780	-73.643610	05	America/Lima	0
Pacucha, Peru	-13.608890	-73.343610	03	America/Lima	0
Pacocha, Peru	-17.583330	-71.333330	18	America/Lima	7588
Pacobamba, Peru	-13.616390	-73.086110	03	America/Lima	0
Pachaconas, Peru	-14.222500	-73.025560	03	America/Lima	0
Paccho, Peru	-10.957220	-76.932220	15	America/Lima	0
Paccha, Peru	-11.854110	-75.507670	12	America/Lima	0
Paccha, Peru	-11.473890	-75.960000	12	America/Lima	0
Paccaritambo, Peru	-13.759170	-71.955000	08	America/Lima	0
Pacaycasa, Peru	-13.056940	-74.213610	05	America/Lima	0
Pacaraos, Peru	-11.186110	-76.647500	15	America/Lima	0
Pacapausa, Peru	-14.951390	-73.367780	05	America/Lima	0
Paca, Peru	-11.715390	-75.515860	12	America/Lima	0
Oyon, Peru	-10.668460	-76.771650	15	America/Lima	6276
Oyolo, Peru	-15.179720	-73.186110	05	America/Lima	0
Oxapampa, Peru	-10.577500	-75.401670	19	America/Lima	12000
Otoca, Peru	-14.483330	-74.700000	05	America/Lima	0
Orurillo, Peru	-14.730000	-70.513060	21	America/Lima	0
Oropesa, Peru	-14.256110	-72.555000	03	America/Lima	0
Oropesa, Peru	-13.592780	-71.771940	08	America/Lima	4022
Orcotuna, Peru	-11.968860	-75.307800	12	America/Lima	4199
Orcopampa, Peru	-15.266110	-72.341670	04	America/Lima	5643
Ongoy, Peru	-13.403610	-73.669720	03	America/Lima	0
Ondores, Peru	-11.086510	-76.148310	12	America/Lima	0
Omate, Peru	-16.683330	-70.983330	18	America/Lima	0
Omas, Peru	-12.516670	-76.283330	15	America/Lima	0
Omacha, Peru	-14.071390	-71.739720	08	America/Lima	0
Ollantaytambo, Peru	-13.257220	-72.263060	08	America/Lima	2000
Ollachea, Peru	-13.816670	-70.483330	21	America/Lima	0
Ocuviri, Peru	-15.111110	-70.907780	21	America/Lima	0
Ocucaje, Peru	-14.348610	-75.669170	11	America/Lima	0
Ocros, Peru	-13.391390	-73.915000	05	America/Lima	0
Ocros, Peru	-10.402940	-77.396660	02	America/Lima	0
Ocoyo, Peru	-14.008060	-75.021940	09	America/Lima	0
Ocoruro, Peru	-15.052500	-71.128890	08	America/Lima	0
Ocongate, Peru	-13.626940	-71.385280	08	America/Lima	0
Ocona, Peru	-16.433060	-73.107780	04	America/Lima	0
Ocobamba, Peru	-13.481940	-73.561110	03	America/Lima	0
Ocana, Peru	-14.383330	-74.816670	05	America/Lima	0
Nunoa, Peru	-14.477880	-70.635830	21	America/Lima	4271
Nuevo Imperial, Peru	-13.075410	-76.317190	15	America/Lima	32344
Ninacaca, Peru	-10.850000	-76.116670	19	America/Lima	0
Nicolas de Pierola, Peru	-11.950000	-76.700000	15	America/Lima	5800
Nicasio, Peru	-15.233330	-70.250000	21	America/Lima	0
Nazca, Peru	-14.830980	-74.938950	11	America/Lima	23556
Muquiyauyo, Peru	-11.813710	-75.454820	12	America/Lima	0
Muqui, Peru	-11.833640	-75.434620	12	America/Lima	0
Mungui, Peru	-15.182780	-72.905560	04	America/Lima	0
Munani, Peru	-14.766670	-69.950000	21	America/Lima	0
Mosca, Peru	-10.342780	-76.291670	19	America/Lima	0
Morococha, Peru	-11.599720	-76.141110	12	America/Lima	7890
Morcolla, Peru	-14.110560	-73.871390	05	America/Lima	0
Moquegua, Peru	-17.198320	-70.935670	18	America/Lima	54517
Mollepampa, Peru	-13.300000	-75.400000	09	America/Lima	0
Mollendo, Peru	-17.023060	-72.014720	04	America/Lima	28953
Mollebamba, Peru	-14.421390	-72.911940	03	America/Lima	0
Molinos, Peru	-11.736420	-75.443560	12	America/Lima	0
Moho, Peru	-15.350000	-69.500000	21	America/Lima	0
Miraflores, Peru	-12.273610	-75.850000	15	America/Lima	0
Mazo Cruz, Peru	-16.750000	-69.733330	21	America/Lima	0
Mazamari, Peru	-11.325830	-74.530830	12	America/Lima	6826
Mayocc, Peru	-12.783330	-74.400000	09	America/Lima	0
Matucana, Peru	-11.850000	-76.400000	15	America/Lima	4517
Matalaque, Peru	-16.483330	-70.816670	18	America/Lima	0
Mariposa, Peru	-11.402500	-74.750830	12	America/Lima	0
Mariatana, Peru	-12.250000	-76.333330	15	America/Lima	0
Margos, Peru	-10.006110	-76.522500	10	America/Lima	0
Minas de Marcona, Peru	-15.211940	-75.110280	11	America/Lima	15478
Marco, Peru	-11.741170	-75.562790	12	America/Lima	0
Marcas, Peru	-12.883330	-74.383330	09	America/Lima	0
Marcapomacocha, Peru	-11.406920	-76.336280	12	America/Lima	0
Marcapata, Peru	-13.589720	-70.972220	08	America/Lima	0
Marcabamba, Peru	-15.150560	-73.341940	05	America/Lima	0
Marca, Peru	-10.088330	-77.474310	02	America/Lima	0
Maray, Peru	-10.935560	-76.833890	15	America/Lima	0
Maras, Peru	-13.335000	-72.156670	08	America/Lima	0
Maranura, Peru	-12.963060	-72.664720	08	America/Lima	0
Marangani, Peru	-14.356720	-71.169240	08	America/Lima	3709
Mara, Peru	-14.085280	-72.108060	03	America/Lima	0
Mangas, Peru	-10.374110	-77.102050	15	America/Lima	0
Manazo, Peru	-15.800000	-70.333330	21	America/Lima	0
Mamara, Peru	-14.229440	-72.586110	03	America/Lima	0
Mala, Peru	-12.658060	-76.630830	15	America/Lima	17260
Madrigal, Peru	-15.607780	-71.808060	04	America/Lima	0
Madean, Peru	-12.944440	-75.776670	15	America/Lima	0
Macusani, Peru	-14.083330	-70.433330	21	America/Lima	6044
Macari, Peru	-14.768610	-70.901940	21	America/Lima	0
Macachacra, Peru	-12.983330	-74.200000	05	America/Lima	0
Maca, Peru	-15.641670	-71.769440	04	America/Lima	0
Luricocha, Peru	-12.850000	-74.266670	05	America/Lima	0
Lucre, Peru	-13.949170	-73.226110	03	America/Lima	0
Lucre, Peru	-13.635560	-71.737500	08	America/Lima	0
Lucanas, Peru	-14.600000	-74.250000	05	America/Lima	0
Los Aquijes, Peru	-14.096670	-75.690830	11	America/Lima	7848
Locumba, Peru	-17.613330	-70.762780	23	America/Lima	0
Locroja, Peru	-12.683330	-74.433330	09	America/Lima	0
Lluta, Peru	-16.014720	-72.014170	04	America/Lima	5998
Llusco, Peru	-14.331110	-72.114720	08	America/Lima	0
Lloque, Peru	-16.333330	-70.733330	18	America/Lima	0
Llocllapampa, Peru	-11.817810	-75.623820	12	America/Lima	0
Llipata, Peru	-14.564170	-75.207780	11	America/Lima	0
Llipa, Peru	-10.381950	-77.205790	02	America/Lima	0
Llauta, Peru	-14.266670	-74.916670	05	America/Lima	0
Llalli, Peru	-14.933330	-70.882780	21	America/Lima	0
Llacllin, Peru	-10.066670	-77.616670	02	America/Lima	0
Llaclla, Peru	-10.298750	-77.145350	02	America/Lima	0
Livitaca, Peru	-14.301940	-71.687220	08	America/Lima	0
Lircay, Peru	-13.000000	-74.716670	09	America/Lima	0
Lincha, Peru	-12.798610	-75.665000	15	America/Lima	0
Limbani, Peru	-14.147780	-69.688890	21	America/Lima	0
Limatambo, Peru	-13.479170	-72.442500	08	America/Lima	0
Lima, Peru	-12.043180	-77.028240	LMA	America/Lima	7737002
Leticia, Peru	-11.379720	-75.753890	12	America/Lima	0
Layo, Peru	-14.493610	-71.155000	08	America/Lima	3978
La Tinguina, Peru	-14.035830	-75.700280	11	America/Lima	0
Las Yaras, Peru	-17.864170	-70.562780	23	America/Lima	0
Lari, Peru	-15.622220	-71.768890	04	America/Lima	0
Lares, Peru	-13.103330	-72.043890	08	America/Lima	0
Laraqueri, Peru	-16.133330	-70.050000	21	America/Lima	0
Laraos, Peru	-12.346670	-75.786390	15	America/Lima	0
Laraos, Peru	-11.664720	-76.539440	15	America/Lima	0
Laramate, Peru	-14.250000	-74.866670	05	America/Lima	0
La Pampa, Peru	-16.613610	-72.696390	04	America/Lima	0
La Oroya, Peru	-11.518930	-75.899350	12	America/Lima	33345
Lanlacuni Bajo, Peru	-13.483330	-70.416670	21	America/Lima	0
Langui, Peru	-14.431940	-71.273060	08	America/Lima	3969
Lampian, Peru	-11.237780	-76.839720	15	America/Lima	0
Lampa, Peru	-15.350000	-70.366670	21	America/Lima	4780
Lampa, Peru	-15.184440	-73.348890	05	America/Lima	0
La Molina, Peru	-12.083330	-76.950000	15	America/Lima	0
La Merced, Peru	-11.055830	-75.328610	12	America/Lima	0
Lambrama, Peru	-13.866670	-72.766670	03	America/Lima	0
Lamay, Peru	-13.364170	-71.923890	08	America/Lima	0
Lahuaytambo, Peru	-12.100000	-76.400000	15	America/Lima	0
La Esmeralda, Peru	-12.633330	-74.600000	09	America/Lima	0
La Curva, Peru	-17.146670	-71.821670	04	America/Lima	0
Lachaqui, Peru	-11.553330	-76.623330	15	America/Lima	0
La Capilla, Peru	-16.756940	-71.179170	18	America/Lima	0
Kishuara, Peru	-13.694440	-73.116390	03	America/Lima	0
Junin, Peru	-11.158950	-75.993040	12	America/Lima	15320
Juliaca, Peru	-15.500000	-70.133330	21	America/Lima	245675
Juli, Peru	-16.216670	-69.450000	21	America/Lima	7309
Julcan, Peru	-11.760250	-75.435870	12	America/Lima	0
Julcamarca, Peru	-13.012780	-74.442220	09	America/Lima	0
Jivia, Peru	-10.023890	-76.679170	10	America/Lima	0
Jauja, Peru	-11.775840	-75.496560	12	America/Lima	21057
Jatun Orcochiri, Peru	-15.750030	-71.346420	04	America/Lima	4358
Jarpa, Peru	-12.116670	-75.466670	12	America/Lima	0
Jucul, Peru	-10.948610	-76.745000	15	America/Lima	0
Izcuchaca, Peru	-12.483330	-75.016670	09	America/Lima	0
Iray, Peru	-15.856390	-72.625560	04	America/Lima	0
Iquipi, Peru	-15.940280	-73.130000	04	America/Lima	0
Ingenio, Peru	-11.889500	-75.265540	12	America/Lima	0
Independencia, Peru	-13.700000	-76.033330	11	America/Lima	0
Independencia, Peru	-11.990000	-77.045830	15	America/Lima	3987
Incuyo, Peru	-15.250000	-73.583330	05	America/Lima	0
Inchupalla, Peru	-15.000000	-69.683330	21	America/Lima	0
Inapari, Peru	-10.950000	-69.583330	17	America/Lima	0
Imperial, Peru	-13.059270	-76.352690	15	America/Lima	32344
Ilo, Peru	-17.639440	-71.337500	18	America/Lima	53476
Ilave, Peru	-16.083330	-69.666670	21	America/Lima	16033
Ilabaya, Peru	-17.420830	-70.513330	23	America/Lima	9492
Ihuari, Peru	-11.189170	-76.951390	15	America/Lima	0
Ichupampa, Peru	-15.649720	-71.687500	04	America/Lima	0
Ichuna, Peru	-16.150000	-70.566670	18	America/Lima	0
Ica, Peru	-14.067770	-75.728610	11	America/Lima	246844
Iberia, Peru	-11.350000	-69.583330	17	America/Lima	4386
Humay, Peru	-13.716670	-75.900000	11	America/Lima	0
Umamarca, Peru	-14.052780	-73.565560	03	America/Lima	0
Huayucachi, Peru	-12.133330	-75.233330	12	America/Lima	5827
Huayrapata, Peru	-15.300000	-69.333330	21	America/Lima	0
Huayllay, Peru	-11.003670	-76.364520	19	America/Lima	0
Huayllapampa, Peru	-10.050000	-77.533330	02	America/Lima	0
Huayllahuara, Peru	-12.400000	-75.166670	09	America/Lima	0
Huayllabamba, Peru	-13.338060	-72.065280	08	America/Lima	0
Huayana, Peru	-14.048330	-73.609720	03	America/Lima	0
Huayacundo Arma, Peru	-13.536390	-75.305280	09	America/Lima	0
Huaura, Peru	-11.070000	-77.599440	15	America/Lima	20723
Huata, Peru	-15.616670	-69.966670	21	America/Lima	0
Huasta, Peru	-10.123850	-77.157330	02	America/Lima	0
Huasahuasi, Peru	-11.265270	-75.647220	12	America/Lima	5146
Huaros, Peru	-11.405830	-76.576940	15	America/Lima	0
Huarocondo, Peru	-13.413330	-72.206390	08	America/Lima	0
Huaro, Peru	-13.688330	-71.635830	08	America/Lima	0
Huarmey, Peru	-10.068060	-78.152220	02	America/Lima	16172
Huaripampa, Peru	-11.808160	-75.471430	12	America/Lima	0
Huaribamba, Peru	-12.266670	-74.950000	09	America/Lima	0
Huariaca, Peru	-10.441670	-76.190280	19	America/Lima	0
Huaral, Peru	-11.495000	-77.207780	15	America/Lima	62174
Huaquirca, Peru	-14.331390	-72.890280	03	America/Lima	0
Huanza, Peru	-11.656670	-76.503330	15	America/Lima	0
Huanuara, Peru	-17.313890	-70.321940	23	America/Lima	0
Huanta, Peru	-12.933330	-74.250000	05	America/Lima	18627
Huanoquite, Peru	-13.682780	-72.016670	08	America/Lima	0
Huanipaca, Peru	-13.500000	-72.933330	03	America/Lima	0
Huangascar, Peru	-12.898890	-75.831110	15	America/Lima	0
Huancayo, Peru	-12.065130	-75.204860	12	America/Lima	376657
Huancaya, Peru	-12.203060	-75.798060	15	America/Lima	0
Huancavelica, Peru	-12.785420	-74.975010	09	America/Lima	41576
Huancarqui, Peru	-16.095830	-72.472780	04	America/Lima	0
Huancaray, Peru	-13.758610	-73.527500	03	America/Lima	0
Huancarama, Peru	-13.645280	-73.086390	03	America/Lima	0
Huancapi, Peru	-13.756670	-74.066670	05	America/Lima	0
Huancano, Peru	-13.600000	-75.616670	11	America/Lima	0
Hacienda Huancane, Peru	-15.823270	-70.885400	21	America/Lima	7831
Huancabamba, Peru	-10.350000	-75.533330	19	America/Lima	0
Huampara, Peru	-12.350000	-76.183330	15	America/Lima	0
Huambo, Peru	-15.730830	-72.107500	04	America/Lima	0
Huambalpa, Peru	-13.749720	-73.931110	05	America/Lima	0
Huamatambo, Peru	-13.116670	-75.683330	09	America/Lima	0
Huamantanga, Peru	-11.499170	-76.748890	15	America/Lima	0
Huamanquiquia, Peru	-13.730000	-74.272780	05	America/Lima	0
Huamanguilla, Peru	-13.011110	-74.178060	05	America/Lima	0
Huamali, Peru	-11.807220	-75.424390	12	America/Lima	0
Hualmay, Peru	-11.096390	-77.613890	15	America/Lima	26658
Huacrapuquio, Peru	-12.183330	-75.216670	12	America/Lima	0
Huachos, Peru	-13.200000	-75.516670	09	America/Lima	0
Huachocolpa, Peru	-13.027780	-74.945830	09	America/Lima	0
Huacho, Peru	-11.106670	-77.605000	15	America/Lima	54545
Huacar, Peru	-10.160280	-76.236940	10	America/Lima	0
Huacana, Peru	-14.173610	-73.886390	05	America/Lima	0
Hongos, Peru	-12.811390	-75.765000	15	America/Lima	0
Haquira, Peru	-14.212780	-72.190000	03	America/Lima	0
Guadalupe, Peru	-13.966670	-75.766670	11	America/Lima	0
Goyllarisquizga, Peru	-10.473890	-76.409440	19	America/Lima	0
Gorgor, Peru	-10.583330	-77.033330	15	America/Lima	0
Estique, Peru	-17.541670	-70.018610	23	America/Lima	0
El Tambo, Peru	-12.066670	-75.216670	12	America/Lima	0
Progreso, Peru	-14.072500	-72.472780	03	America/Lima	0
El Ingenio, Peru	-14.645280	-75.058330	11	America/Lima	0
El Descanso, Peru	-14.533330	-71.305560	08	America/Lima	0
El Carmen, Peru	-13.497140	-76.057240	11	America/Lima	0
El Cardo, Peru	-16.603330	-72.726390	04	America/Lima	0
Desaguadero, Peru	-16.565560	-69.041670	21	America/Lima	5329
Cuyocuyo, Peru	-14.471390	-69.537220	21	America/Lima	0
Cusipata, Peru	-13.907500	-71.498610	08	America/Lima	0
Cusco, Peru	-13.522640	-71.967340	08	America/Lima	312140
Curibaya, Peru	-17.382500	-70.334720	23	America/Lima	0
Curahuasi, Peru	-13.550000	-72.700000	03	America/Lima	0
Cupi, Peru	-14.906110	-70.874170	21	America/Lima	0
Cullhuas, Peru	-12.233330	-75.166670	12	America/Lima	0
Cuenca, Peru	-12.433330	-75.033330	09	America/Lima	0
Cuchumbaya, Peru	-16.750000	-70.683330	18	America/Lima	0
Cruz Blanca, Peru	-11.097220	-77.592500	15	America/Lima	0
Crucero, Peru	-14.350000	-70.000000	21	America/Lima	0
Coyllurqui, Peru	-13.836390	-72.430830	03	America/Lima	0
Coya, Peru	-13.388060	-71.899720	08	America/Lima	0
Cotaruse, Peru	-14.415830	-73.207780	03	America/Lima	0
Cotaparaco, Peru	-10.000000	-77.600000	02	America/Lima	0
Cotahuasi, Peru	-15.213060	-72.888610	04	America/Lima	0
Cotabambas, Peru	-13.746390	-72.356670	03	America/Lima	0
Corpanqui, Peru	-10.285080	-77.198790	02	America/Lima	0
Corire, Peru	-16.223610	-72.471110	04	America/Lima	0
Corculla, Peru	-15.262500	-73.200560	05	America/Lima	0
Corani, Peru	-13.871110	-70.606670	21	America/Lima	0
Coracora, Peru	-15.033330	-73.783330	05	America/Lima	7420
Coporaque, Peru	-15.627220	-71.646110	04	America/Lima	0
Coporaque, Peru	-14.800000	-71.532500	08	America/Lima	0
Copa, Peru	-10.388210	-77.079560	15	America/Lima	0
Copa, Peru	-10.371810	-77.487440	02	America/Lima	0
Conima, Peru	-15.433330	-69.433330	21	America/Lima	0
Congas, Peru	-10.337120	-77.441880	02	America/Lima	0
Condoroma, Peru	-15.240000	-71.082220	08	America/Lima	0
Concho, Peru	-11.725030	-75.570860	12	America/Lima	0
Conchamarca, Peru	-10.037780	-76.215280	10	America/Lima	0
Concepcion, Peru	-11.917620	-75.314010	12	America/Lima	11330
Combapata, Peru	-14.101110	-71.429440	08	America/Lima	3472
Comas, Peru	-11.717400	-75.081180	12	America/Lima	0
Colta, Peru	-15.162220	-73.294720	05	America/Lima	0
Colquepata, Peru	-13.355830	-71.669720	08	America/Lima	0
Colquemarca, Peru	-14.282220	-72.041940	08	America/Lima	0
Colpas, Peru	-10.268890	-76.414170	10	America/Lima	0
Colonia, Peru	-12.632780	-75.890560	15	America/Lima	0
Colcha, Peru	-13.851940	-71.803330	08	America/Lima	0
Colcabamba, Peru	-14.007780	-73.247780	03	America/Lima	0
Colcabamba, Peru	-12.400000	-74.700000	09	America/Lima	0
Colca, Peru	-13.714720	-74.033060	05	America/Lima	0
Colca, Peru	-12.300000	-75.216670	12	America/Lima	0
Cojata, Peru	-15.016670	-69.366670	21	America/Lima	0
Cochas, Peru	-11.657090	-75.101190	12	America/Lima	0
Cocharcas, Peru	-13.610000	-73.740000	03	America/Lima	0
Cocas, Peru	-13.266670	-75.366670	09	America/Lima	0
Cocachacra, Peru	-17.088330	-71.757500	04	America/Lima	8799
Cocachacra, Peru	-11.913330	-76.538330	15	America/Lima	0
Coayllo, Peru	-12.733330	-76.466670	15	America/Lima	0
Coata, Peru	-15.566670	-69.950000	21	America/Lima	0
Coasa, Peru	-14.000000	-69.966670	21	America/Lima	0
Coalaque, Peru	-16.650560	-71.021390	18	America/Lima	0
Circa, Peru	-13.874170	-72.872780	03	America/Lima	0
Cieneguilla, Peru	-12.133330	-76.816670	15	America/Lima	0
Chuschi, Peru	-13.585560	-74.350560	05	America/Lima	0
Churcampa, Peru	-12.700000	-74.400000	09	America/Lima	0
Chuquibambilla, Peru	-14.101940	-72.706670	03	America/Lima	0
Chuquibamba, Peru	-15.838060	-72.653610	04	America/Lima	0
Chupamarca, Peru	-13.033330	-75.600000	09	America/Lima	0
Chupaca, Peru	-12.066670	-75.283330	12	America/Lima	9877
Chupa, Peru	-15.100000	-69.983330	21	America/Lima	0
Chungui, Peru	-13.218610	-73.619170	05	America/Lima	0
Chumpi, Peru	-15.100000	-73.766670	05	America/Lima	0
Chucatamani, Peru	-17.480560	-70.122500	23	America/Lima	0
Chosica, Peru	-11.943060	-76.709440	15	America/Lima	88606
Chontabamba, Peru	-10.583330	-75.483330	19	America/Lima	0
Chojata, Peru	-16.400000	-70.733330	18	America/Lima	0
Chocos, Peru	-12.914170	-75.863060	15	America/Lima	0
Choco, Peru	-15.575560	-72.130000	04	America/Lima	0
Chivay, Peru	-15.638330	-71.601110	04	America/Lima	4543
Chipispaya, Peru	-17.497900	-70.217140	23	America/Lima	1932
Chipao, Peru	-14.366110	-73.876670	05	America/Lima	0
Chincho, Peru	-12.966670	-74.366670	09	America/Lima	0
Chincheros, Peru	-13.518330	-73.722220	03	America/Lima	0
Chinchero, Peru	-13.392220	-72.047780	08	America/Lima	0
Chinchaypujio, Peru	-13.630000	-72.233330	08	America/Lima	0
Chincha Baja, Peru	-13.458940	-76.163250	11	America/Lima	0
Chincha Alta, Peru	-13.409850	-76.132350	11	America/Lima	153076
Chilcas, Peru	-13.171390	-73.906940	05	America/Lima	0
Chilca, Peru	-12.521110	-76.737220	15	America/Lima	12884
Chiguata, Peru	-16.400000	-71.400000	04	America/Lima	0
Chicla, Peru	-11.706390	-76.268330	15	America/Lima	0
Chichas, Peru	-15.547500	-72.918610	04	America/Lima	0
Chicche, Peru	-12.300000	-75.283330	12	America/Lima	0
Chiara, Peru	-13.868060	-73.667220	03	America/Lima	0
Chiara, Peru	-13.272780	-74.204720	05	America/Lima	0
Checca, Peru	-14.472780	-71.393890	08	America/Lima	3810
Checacupe, Peru	-14.026940	-71.452780	08	America/Lima	3440
Chavina, Peru	-14.983330	-73.833330	05	America/Lima	0
Chaupimarca, Peru	-10.406960	-76.461680	19	America/Lima	28666
Chasquitambo, Peru	-10.300000	-77.600000	02	America/Lima	0
Charcana, Peru	-15.240560	-73.071110	04	America/Lima	0
Characato, Peru	-16.466670	-71.483330	04	America/Lima	0
Chapimarca, Peru	-13.975280	-73.065000	03	America/Lima	0
Changuillo, Peru	-14.664170	-75.223330	11	America/Lima	0
Chancay, Peru	-11.571390	-77.267220	15	America/Lima	26958
Chambara, Peru	-12.016670	-75.383330	12	America/Lima	0
Chamaca, Peru	-14.308330	-71.843060	08	America/Lima	0
Challhuahuacho, Peru	-14.116670	-72.250000	03	America/Lima	0
Challabamba, Peru	-13.204170	-71.654440	08	America/Lima	0
Chalhuanca, Peru	-14.300560	-73.230830	03	America/Lima	0
Chalcos, Peru	-13.847780	-73.753330	05	America/Lima	0
Chala, Peru	-15.865830	-74.246940	04	America/Lima	0
Chaclacayo, Peru	-11.982780	-76.767500	15	America/Lima	0
Chaccrampa, Peru	-13.959720	-73.609170	03	America/Lima	0
Chacapampa, Peru	-12.350000	-75.250000	12	America/Lima	0
Chacapalpa, Peru	-11.733150	-75.755730	12	America/Lima	0
Cerro de Pasco, Peru	-10.667480	-76.256680	19	America/Lima	78910
Ccorca, Peru	-13.585000	-72.059720	08	America/Lima	0
Ccapi, Peru	-13.852780	-72.079170	08	America/Lima	0
Cayna, Peru	-10.271670	-76.388890	10	America/Lima	0
Cayarani, Peru	-14.672220	-72.021940	04	America/Lima	0
Cayara, Peru	-13.794720	-73.988890	05	America/Lima	0
Cauri, Peru	-10.141670	-76.624720	10	America/Lima	0
Ccatca, Peru	-13.604720	-71.559440	08	America/Lima	0
Catahuasi, Peru	-12.798890	-75.891940	15	America/Lima	0
Castrovirreyna, Peru	-13.266670	-75.316670	09	America/Lima	0
Carumas, Peru	-16.816670	-70.716670	18	America/Lima	0
Carmen Alto, Peru	-13.182220	-74.224720	05	America/Lima	0
Carhuanca, Peru	-13.742500	-73.788330	05	America/Lima	0
Carhuamayo, Peru	-10.916670	-76.033330	12	America/Lima	9122
Carapo, Peru	-13.838890	-74.311940	05	America/Lima	0
Carania, Peru	-12.344170	-75.868330	15	America/Lima	0
Carampoma, Peru	-11.660830	-76.514440	15	America/Lima	0
Caracoto, Peru	-15.566670	-70.100000	21	America/Lima	0
Carac, Peru	-11.191940	-76.780280	15	America/Lima	0
Carabayllo, Peru	-11.853330	-77.037780	15	America/Lima	0
Capaya, Peru	-14.119440	-73.318060	03	America/Lima	0
Capacmarca, Peru	-14.008060	-71.998060	08	America/Lima	0
Capachica, Peru	-15.633330	-69.816670	21	America/Lima	0
Canta, Peru	-11.467220	-76.624170	15	America/Lima	0
Canis, Peru	-10.338990	-77.169430	02	America/Lima	0
Cangallo, Peru	-13.628610	-74.143890	05	America/Lima	0
Candarave, Peru	-17.267780	-70.249440	23	America/Lima	3415
Canchayllo, Peru	-11.805800	-75.716500	12	America/Lima	0
Canaria, Peru	-13.921390	-73.905280	05	America/Lima	0
Caminaca, Peru	-15.316670	-70.066670	21	America/Lima	0
Camilaca, Peru	-17.268060	-70.378060	23	America/Lima	0
Camana, Peru	-16.623750	-72.710550	04	America/Lima	16434
Callao, Peru	-12.056580	-77.118140	07	America/Lima	813264
Callanmarca, Peru	-12.866670	-74.633330	09	America/Lima	0
Callalli, Peru	-15.508330	-71.445560	04	America/Lima	0
Callahuanca, Peru	-11.828330	-76.616390	15	America/Lima	0
Caleta de Carquin, Peru	-11.092500	-77.626670	15	America/Lima	5514
Calca, Peru	-13.333330	-71.950000	08	America/Lima	9179
Calapuja, Peru	-15.316670	-70.216670	21	America/Lima	0
Calango, Peru	-12.526110	-76.542780	15	America/Lima	0
Calana, Peru	-17.941670	-70.186940	23	America/Lima	875
Calacoa, Peru	-16.750000	-70.700000	18	America/Lima	0
Cajacay, Peru	-10.155020	-77.439630	02	America/Lima	0
Caja, Peru	-12.883330	-74.466670	09	America/Lima	0
Cairani, Peru	-17.285830	-70.363610	23	America/Lima	0
Caicay, Peru	-13.595000	-71.699440	08	America/Lima	0
Cahuacho, Peru	-15.506110	-73.479170	04	America/Lima	0
Cacra, Peru	-12.812780	-75.783060	15	America/Lima	0
Cachora, Peru	-13.513330	-72.810000	03	America/Lima	0
Cachimayo, Peru	-13.475830	-72.072220	08	America/Lima	0
Cabanilla, Peru	-15.616670	-70.350000	21	America/Lima	0
Cabanaconde, Peru	-15.621390	-71.978890	04	America/Lima	0
Cabana, Peru	-15.650000	-70.316670	21	America/Lima	0
Cabana, Peru	-14.290830	-73.966670	05	America/Lima	0
Bolognesi, Peru	-10.064440	-74.005000	25	America/Lima	0
Barranca, Peru	-10.750000	-77.766670	15	America/Lima	46290
Banos, Peru	-10.076670	-76.735280	10	America/Lima	0
Azangaro, Peru	-14.908430	-70.196160	21	America/Lima	13290
Ayrampuni, Peru	-15.050000	-69.883330	21	America/Lima	0
Ayo, Peru	-15.681670	-72.274170	04	America/Lima	0
Ayna, Peru	-12.650000	-73.916670	05	America/Lima	4588
Ayaviri, Peru	-14.886390	-70.588890	21	America/Lima	19310
Ayacucho, Peru	-13.161500	-74.221540	05	America/Lima	140033
Aucallama, Peru	-11.557780	-77.180830	15	America/Lima	0
Atuncolla, Peru	-15.683330	-70.150000	21	America/Lima	12654
Atiquipa, Peru	-15.796110	-74.363610	04	America/Lima	0
Atico, Peru	-16.209440	-73.622220	04	America/Lima	0
Ataura, Peru	-11.801350	-75.439690	12	America/Lima	0
