Key	Latitude	Longitude	FIPScode	TZ	Population
Artashat, Armenia	39.961440	44.544470	02	Asia/Yerevan	20562
Yeghegis, Armenia	39.871810	45.360020	10	Asia/Yerevan	1045
Armash, Armenia	39.765320	44.809020	10	Asia/Yerevan	2434
Areni, Armenia	39.719130	45.179910	10	Asia/Yerevan	1718
Ararat, Armenia	39.831660	44.704890	02	Asia/Yerevan	28832
Angeghakot', Armenia	39.570170	45.941230	08	Asia/Yerevan	1726
Aghavnadzor, Armenia	39.782220	45.227530	10	Asia/Yerevan	1925
Agarakadzor, Armenia	39.734050	45.352740	10	Asia/Yerevan	1195
Agarak, Armenia	39.206840	46.544600	08	Asia/Yerevan	4707
Aralez, Armenia	39.901950	44.651400	02	Asia/Yerevan	2354
Horrom, Armenia	40.660120	43.888190	07	Asia/Yerevan	1893
Margara, Armenia	40.033510	44.177090	03	Asia/Yerevan	1360
Zovuni, Armenia	40.510830	44.428890	01	Asia/Yerevan	4484
Zovaber, Armenia	40.566930	44.788270	04	Asia/Yerevan	1470
Zorak, Armenia	40.091090	44.392090	02	Asia/Yerevan	1390
Zarr, Armenia	40.259500	44.730860	05	Asia/Yerevan	1340
Yerevan, Armenia	40.181110	44.513610	11	Asia/Yerevan	1093485
Yerazgavors, Armenia	40.700000	43.750000	07	Asia/Yerevan	1285
Yeraskhahun, Armenia	40.071670	44.216190	03	Asia/Yerevan	1346
Yeranos, Armenia	40.204280	45.192090	04	Asia/Yerevan	4233
Yeghegnut, Armenia	40.903020	44.631550	06	Asia/Yerevan	1154
Yeghegnut, Armenia	40.091860	44.160180	03	Asia/Yerevan	1746
Ejmiatsin, Armenia	40.165570	44.294620	03	Asia/Yerevan	49513
Yeghvard, Armenia	40.320530	44.481380	05	Asia/Yerevan	10705
Voskevaz, Armenia	40.276780	44.295090	01	Asia/Yerevan	3789
Voskevan, Armenia	41.120220	45.065320	09	Asia/Yerevan	1287
Voskehask, Armenia	40.764260	43.774740	07	Asia/Yerevan	1803
Verin Getashen, Armenia	40.133280	45.250680	04	Asia/Yerevan	4173
Verin Dvin, Armenia	40.024340	44.590380	02	Asia/Yerevan	1853
Verin Artashat, Armenia	39.990460	44.585460	02	Asia/Yerevan	3931
Verin Akhtala, Armenia	41.168380	44.758110	06	Asia/Yerevan	1989
Varser, Armenia	40.553400	44.906900	04	Asia/Yerevan	1614
Vardenis, Armenia	40.182720	45.731100	04	Asia/Yerevan	11382
Vardenik, Armenia	40.139280	45.433420	04	Asia/Yerevan	7709
Vahan, Armenia	40.575490	45.397690	04	Asia/Yerevan	1153
Vaghashen, Armenia	40.135780	45.328790	04	Asia/Yerevan	3235
Vahagni, Armenia	40.906980	44.608730	06	Asia/Yerevan	1184
Ushi, Armenia	40.348690	44.372520	01	Asia/Yerevan	1276
Urrut, Armenia	41.067780	44.396280	06	Asia/Yerevan	1102
Tsovinar, Armenia	40.157010	45.461320	04	Asia/Yerevan	3968
Tsovazard, Armenia	40.470900	45.058790	04	Asia/Yerevan	1949
Tsovak, Armenia	40.182540	45.632860	04	Asia/Yerevan	2531
Tsovagyugh, Armenia	40.630290	44.957380	04	Asia/Yerevan	3857
Tsaghkunk', Armenia	40.180750	44.270260	03	Asia/Yerevan	1089
Tsaghkahovit, Armenia	40.634280	44.222410	01	Asia/Yerevan	1551
Tsaghkaber, Armenia	40.798490	44.101440	06	Asia/Yerevan	1207
Tsaghkadzor, Armenia	40.532590	44.720250	05	Asia/Yerevan	1407
T'azagyugh, Armenia	40.138200	45.190960	04	Asia/Yerevan	2248
Tashir, Armenia	41.120720	44.284620	06	Asia/Yerevan	7318
Tandzut, Armenia	40.070150	44.074760	03	Asia/Yerevan	1816
T'alin, Armenia	40.384280	43.873870	01	Asia/Yerevan	4945
Spitak, Armenia	40.832200	44.267300	06	Asia/Yerevan	15059
Spandaryan, Armenia	40.661050	44.015510	07	Asia/Yerevan	1226
Sovetakan, Armenia	40.107120	44.051080	03	Asia/Yerevan	1613
Solak, Armenia	40.464390	44.707960	05	Asia/Yerevan	2295
Sis, Armenia	40.060230	44.386490	02	Asia/Yerevan	1135
Shnogh, Armenia	41.146930	44.840430	06	Asia/Yerevan	2872
Shirak, Armenia	40.840420	43.915820	07	Asia/Yerevan	1007
Shenavan, Armenia	40.482960	44.383000	01	Asia/Yerevan	1587
Shenavan, Armenia	40.054860	43.928760	03	Asia/Yerevan	1757
Sevan, Armenia	40.548400	44.948680	04	Asia/Yerevan	17083
Sarukhan, Armenia	40.290530	45.130590	04	Asia/Yerevan	6173
Sarigyugh, Armenia	41.035310	45.144860	09	Asia/Yerevan	1096
Saratak, Armenia	40.669920	43.869150	07	Asia/Yerevan	1115
Saramech, Armenia	40.774870	44.222200	06	Asia/Yerevan	1111
Sarahart', Armenia	40.870430	44.214070	00	Asia/Yerevan	1364
Samaghar, Armenia	40.185160	44.243310	03	Asia/Yerevan	2343
Ptghni, Armenia	40.255760	44.584070	05	Asia/Yerevan	1231
Ptghunk', Armenia	40.165050	44.363280	03	Asia/Yerevan	1345
Pshatavan, Armenia	40.038650	44.066290	03	Asia/Yerevan	2159
Prroshyan, Armenia	40.248530	44.416310	05	Asia/Yerevan	4333
Pokr Mantash, Armenia	40.640260	44.046660	07	Asia/Yerevan	1838
Zoravan, Armenia	40.353260	44.523190	05	Asia/Yerevan	1167
Pemzashen, Armenia	40.585100	43.940210	07	Asia/Yerevan	2436
Parravak'ar, Armenia	40.981540	45.367000	00	Asia/Yerevan	1637
Oshakan, Armenia	40.264600	44.314560	01	Asia/Yerevan	4768
Hoktember, Armenia	40.132060	44.009690	03	Asia/Yerevan	5348
Odzun, Armenia	41.053210	44.613410	06	Asia/Yerevan	4524
Noyemberyan, Armenia	41.172440	44.999170	09	Asia/Yerevan	5119
Nor Gyugh, Armenia	40.267300	44.656300	05	Asia/Yerevan	1462
Nor Geghi, Armenia	40.321050	44.580270	05	Asia/Yerevan	4896
Norashen, Armenia	41.188860	44.333360	06	Asia/Yerevan	1386
Norashen, Armenia	39.999600	44.589520	02	Asia/Yerevan	3049
Nor Armavir, Armenia	40.085630	43.992420	03	Asia/Yerevan	1597
Noramarg, Armenia	40.023840	44.424030	02	Asia/Yerevan	1811
Norakert, Armenia	40.192290	44.347740	01	Asia/Yerevan	2485
Noratus, Armenia	40.375470	45.177180	04	Asia/Yerevan	5426
Nerk'in Getashen, Armenia	40.140460	45.279000	04	Asia/Yerevan	7010
Navur, Armenia	40.866940	45.341790	09	Asia/Yerevan	1227
Nalbandyan, Armenia	40.062360	43.986900	03	Asia/Yerevan	4019
Musayelyan, Armenia	40.757670	43.992740	07	Asia/Yerevan	1499
Hovtamej, Armenia	40.183470	44.258620	03	Asia/Yerevan	1018
Mrgashen, Armenia	40.285230	44.541070	05	Asia/Yerevan	1623
Mrgashat, Armenia	40.124620	44.065840	03	Asia/Yerevan	4961
Mrganush, Armenia	40.028570	44.558310	02	Asia/Yerevan	1032
Mosesgegh, Armenia	40.905710	45.486370	09	Asia/Yerevan	1964
Mets Parni, Armenia	40.833350	44.110420	06	Asia/Yerevan	1934
Mets Masrik, Armenia	40.218250	45.768090	04	Asia/Yerevan	2570
Mets Mant'ash, Armenia	40.643760	44.056530	07	Asia/Yerevan	1973
Metsavan, Armenia	41.201560	44.228770	06	Asia/Yerevan	4767
Metsamor, Armenia	40.073020	44.289620	03	Asia/Yerevan	8789
Mertsavan, Armenia	40.181400	44.400320	03	Asia/Yerevan	2702
Meghrashen, Armenia	40.672590	43.957830	07	Asia/Yerevan	1107
Meghradzor, Armenia	40.606110	44.651470	05	Asia/Yerevan	2659
Mayakovski, Armenia	40.251960	44.639280	05	Asia/Yerevan	1727
Masis, Armenia	40.067620	44.435910	02	Asia/Yerevan	18911
Martuni, Armenia	40.137680	45.304500	04	Asia/Yerevan	11037
Marmarashen, Armenia	40.057340	44.470120	02	Asia/Yerevan	2946
Marmashen, Armenia	40.834860	43.777900	07	Asia/Yerevan	1644
Margahovit, Armenia	40.733810	44.684740	06	Asia/Yerevan	3308
Maralik, Armenia	40.574530	43.868620	07	Asia/Yerevan	4959
Mayisyan, Armenia	40.847150	43.839380	00	Asia/Yerevan	1521
Madina, Armenia	40.076380	45.255070	04	Asia/Yerevan	1024
Lukashin, Armenia	40.175830	44.018610	03	Asia/Yerevan	2197
Lorut, Armenia	40.937170	44.771420	06	Asia/Yerevan	1101
Lichk', Armenia	40.159330	45.234670	04	Asia/Yerevan	4105
Lernavan, Armenia	40.788200	44.160240	06	Asia/Yerevan	1517
Lerrnapat, Armenia	40.815380	44.393440	06	Asia/Yerevan	1710
Spitak, Armenia	40.795320	44.274350	00	Asia/Yerevan	1192
Lerrnanist, Armenia	40.466760	44.792490	05	Asia/Yerevan	2511
Lerrnakert, Armenia	40.561180	43.938510	07	Asia/Yerevan	1306
Khoronk', Armenia	40.135070	44.245410	03	Asia/Yerevan	2148
Lchashen, Armenia	40.517570	44.931900	04	Asia/Yerevan	4182
Lchap', Armenia	40.454620	45.072800	00	Asia/Yerevan	1032
Lanjaghbyur, Armenia	40.271460	45.140380	04	Asia/Yerevan	2097
Kotayk', Armenia	40.275340	44.660360	05	Asia/Yerevan	1510
Kosh, Armenia	40.299990	44.155840	01	Asia/Yerevan	2581
Vanadzor, Armenia	40.804560	44.493900	06	Asia/Yerevan	101098
Hnaberd, Armenia	40.637210	44.140580	01	Asia/Yerevan	1817
Khasht'arrak, Armenia	40.936680	45.182100	09	Asia/Yerevan	1728
Kasakh, Armenia	40.536970	44.410460	01	Asia/Yerevan	4247
Karchaghbyur, Armenia	40.170480	45.577850	04	Asia/Yerevan	2274
Karbi, Armenia	40.332360	44.376650	01	Asia/Yerevan	3521
Karanlukh, Armenia	40.104440	45.289720	04	Asia/Yerevan	5104
Kaputan, Armenia	40.324070	44.696930	05	Asia/Yerevan	1252
K'anak'erravan, Armenia	40.247390	44.535110	11	Asia/Yerevan	2950
Kamo, Armenia	40.825720	43.950710	07	Asia/Yerevan	1340
Gavarr, Armenia	40.353980	45.123860	04	Asia/Yerevan	21680
Zhdanov, Armenia	40.157010	44.091920	03	Asia/Yerevan	1512
Shahumyan, Armenia	40.774820	44.545960	06	Asia/Yerevan	1843
Ijevan, Armenia	40.878320	45.149220	09	Asia/Yerevan	14737
Hrazdan, Armenia	40.497480	44.766200	05	Asia/Yerevan	40795
Armavir, Armenia	40.154460	44.038150	03	Asia/Yerevan	25963
Hayanist, Armenia	40.121660	44.375230	03	Asia/Yerevan	2031
Haghartsin, Armenia	40.776140	44.968470	09	Asia/Yerevan	3370
Gyumri, Armenia	40.794200	43.845280	07	Asia/Yerevan	148381
Gyulagarak, Armenia	40.967150	44.471440	06	Asia/Yerevan	2109
Ghukasavan, Armenia	40.125850	44.415940	02	Asia/Yerevan	2113
Geghamasar, Armenia	40.310910	45.679240	04	Asia/Yerevan	1060
Gugark', Armenia	40.804600	44.540250	06	Asia/Yerevan	4705
Tsiatsan, Armenia	40.186900	44.266080	03	Asia/Yerevan	1050
Goght', Armenia	40.134950	44.780930	05	Asia/Yerevan	1877
Gogaran, Armenia	40.892550	44.199150	06	Asia/Yerevan	1088
Getazat, Armenia	40.038440	44.563690	02	Asia/Yerevan	1947
Getashen, Armenia	40.044050	43.942030	03	Asia/Yerevan	2114
Geghanist, Armenia	40.144930	44.430540	02	Asia/Yerevan	2409
Geghamavan, Armenia	40.563400	44.887900	04	Asia/Yerevan	1597
Garrni, Armenia	40.119310	44.734420	05	Asia/Yerevan	6827
Gagarin, Armenia	40.540310	44.869180	04	Asia/Yerevan	1305
Fantan, Armenia	40.394380	44.684760	05	Asia/Yerevan	1019
Fioletovo, Armenia	40.722410	44.717690	06	Asia/Yerevan	1264
Dzoraghbyur, Armenia	40.204120	44.641500	05	Asia/Yerevan	2011
Dzoragyugh, Armenia	40.169570	45.183360	00	Asia/Yerevan	3570
Dzit'hank'ov, Armenia	40.508910	43.821070	07	Asia/Yerevan	1162
Jrashen, Armenia	40.790280	44.186640	06	Asia/Yerevan	3078
Jrashen, Armenia	40.052760	44.512590	11	Asia/Yerevan	1696
Jrahovit, Armenia	40.045330	44.473720	02	Asia/Yerevan	1032
Janfida, Armenia	40.043910	44.023340	03	Asia/Yerevan	2986
Dvin, Armenia	40.019840	44.583760	02	Asia/Yerevan	2795
Dsegh, Armenia	40.961700	44.650030	06	Asia/Yerevan	2484
Drakhtik, Armenia	40.564960	45.236700	04	Asia/Yerevan	1016
Doghs, Armenia	40.223730	44.271710	01	Asia/Yerevan	1186
Dilijan, Armenia	40.741030	44.863620	09	Asia/Yerevan	13478
Ddmashen, Armenia	40.569720	44.818510	04	Asia/Yerevan	2157
Darpas, Armenia	40.836740	44.424940	06	Asia/Yerevan	1785
Dalarik, Armenia	40.226640	43.875380	03	Asia/Yerevan	3080
Chochkan, Armenia	41.181180	44.832170	06	Asia/Yerevan	1740
Chambarak, Armenia	40.596550	45.354980	04	Asia/Yerevan	6153
Bjni, Armenia	40.455900	44.648120	05	Asia/Yerevan	2771
Byureghavan, Armenia	40.314850	44.593960	05	Asia/Yerevan	6972
Byurakan, Armenia	40.338000	44.271380	01	Asia/Yerevan	3902
Buzhakan, Armenia	40.452940	44.521050	05	Asia/Yerevan	1678
Berd, Armenia	40.881490	45.389850	09	Asia/Yerevan	8374
Bazum, Armenia	40.867630	44.439780	06	Asia/Yerevan	1114
Byuravan, Armenia	40.016040	44.518890	02	Asia/Yerevan	1228
Bambakashat, Armenia	40.109930	44.016080	03	Asia/Yerevan	3089
Balahovit, Armenia	40.253730	44.604260	05	Asia/Yerevan	2982
Bagratashen, Armenia	41.243580	44.817370	09	Asia/Yerevan	3024
Azatan, Armenia	40.719590	43.827270	07	Asia/Yerevan	4448
Haykavan, Armenia	40.803120	43.751720	07	Asia/Yerevan	1201
Aygestan, Armenia	40.002580	44.559050	02	Asia/Yerevan	2431
Aygeshat, Armenia	40.235710	44.286920	01	Asia/Yerevan	1358
Aygeshat, Armenia	40.076410	44.057970	03	Asia/Yerevan	1606
Aknalich, Armenia	40.143150	44.149800	03	Asia/Yerevan	2654
Aygehovit, Armenia	40.979510	45.250330	09	Asia/Yerevan	2888
Artimet, Armenia	40.150800	44.265430	03	Asia/Yerevan	1501
Astghadzor, Armenia	40.122480	45.356980	04	Asia/Yerevan	3520
Ashtarak, Armenia	40.299100	44.362040	01	Asia/Yerevan	18779
Ashnak, Armenia	40.328870	43.918480	01	Asia/Yerevan	1131
Arzni, Armenia	40.296260	44.596640	05	Asia/Yerevan	2244
Arzakan, Armenia	40.449970	44.606480	05	Asia/Yerevan	2660
Arteni, Armenia	40.298480	43.762200	01	Asia/Yerevan	3086
Arshaluys, Armenia	40.168400	44.213750	03	Asia/Yerevan	3808
Argel, Armenia	40.379430	44.598280	05	Asia/Yerevan	2528
Argavand, Armenia	40.158760	44.439160	02	Asia/Yerevan	1703
Argavand, Armenia	40.060970	44.094740	03	Asia/Yerevan	2047
Arevshat, Armenia	40.653450	44.044190	07	Asia/Yerevan	1623
Arevshat, Armenia	40.039630	44.541790	02	Asia/Yerevan	2089
Arevik, Armenia	40.742260	43.902900	07	Asia/Yerevan	1522
Arevik, Armenia	40.099450	44.091270	03	Asia/Yerevan	2455
Arevashogh, Armenia	40.860390	44.274380	06	Asia/Yerevan	2435
Arevashat, Armenia	40.142500	44.370680	03	Asia/Yerevan	1403
Archis, Armenia	41.163510	44.876320	09	Asia/Yerevan	1235
Arbat', Armenia	40.138110	44.402000	03	Asia/Yerevan	1884
Arazap, Armenia	40.041950	44.147210	03	Asia/Yerevan	1373
Arrap'i, Armenia	40.782760	43.805830	07	Asia/Yerevan	1738
Aramus, Armenia	40.250950	44.663510	05	Asia/Yerevan	3214
Arak's, Armenia	40.054400	44.302570	03	Asia/Yerevan	1442
Aragats, Armenia	40.488870	44.352790	01	Asia/Yerevan	2707
Aparan, Armenia	40.593230	44.358900	01	Asia/Yerevan	5670
Apaga, Armenia	40.096660	44.251570	03	Asia/Yerevan	1634
Anushavan, Armenia	40.650130	43.977560	07	Asia/Yerevan	1532
Amasia, Armenia	40.954420	43.787200	07	Asia/Yerevan	1675
Alaverdi, Armenia	41.097660	44.673160	06	Asia/Yerevan	13184
Akunk', Armenia	40.268830	44.684810	05	Asia/Yerevan	1787
Akunk', Armenia	40.158860	45.725680	04	Asia/Yerevan	3444
Akhuryan, Armenia	40.780030	43.900270	07	Asia/Yerevan	7672
Aghavnatun, Armenia	40.232380	44.249740	01	Asia/Yerevan	2913
Aghavnadzor, Armenia	40.581950	44.695810	05	Asia/Yerevan	1252
Agarak, Armenia	41.010720	44.468450	06	Asia/Yerevan	1278
Agarak, Armenia	40.329320	44.070330	01	Asia/Yerevan	1575
Abovyan, Armenia	40.267410	44.626560	05	Asia/Yerevan	35673
Abovyan, Armenia	40.048510	44.547420	02	Asia/Yerevan	1379
Vardablur, Armenia	40.970830	44.508890	06	Asia/Yerevan	1297
Bartsrashen, Armenia	40.085330	44.579580	02	Asia/Yerevan	1273
Nshavan, Armenia	40.027870	44.525650	02	Asia/Yerevan	1916
Norabats', Armenia	40.105680	44.429880	02	Asia/Yerevan	1973
Berdavan, Armenia	41.205030	44.999670	09	Asia/Yerevan	3150
Shirakamut, Armenia	40.860560	44.152780	06	Asia/Yerevan	2008
Azatamut, Armenia	40.988470	45.200970	09	Asia/Yerevan	1850
Getahovit, Armenia	40.897820	45.139240	09	Asia/Yerevan	2005
Artsvaberd, Armenia	40.833610	45.471110	09	Asia/Yerevan	3193
Nor Yerznka, Armenia	40.313560	44.404830	05	Asia/Yerevan	1459
Nor Sasunik, Armenia	40.248690	44.339570	01	Asia/Yerevan	1959
Kamaris, Armenia	40.235390	44.694590	05	Asia/Yerevan	2064
Gandzak, Armenia	40.314720	45.111390	04	Asia/Yerevan	3841
Myasnikyan, Armenia	40.177500	43.906390	03	Asia/Yerevan	3458
Lenughi, Armenia	40.125620	43.964840	03	Asia/Yerevan	1499
Metsamor, Armenia	40.144810	44.119980	03	Asia/Yerevan	1081
Gay, Armenia	40.083890	44.305560	03	Asia/Yerevan	3309
Baghramyan, Armenia	40.193440	44.368320	03	Asia/Yerevan	2346
Musalerr, Armenia	40.153930	44.378940	03	Asia/Yerevan	2323
Darakert, Armenia	40.105470	44.413340	02	Asia/Yerevan	2325
Dashtavan, Armenia	40.101210	44.390670	02	Asia/Yerevan	1762
Nizami, Armenia	40.091140	44.404530	02	Asia/Yerevan	1060
Artsvanist, Armenia	40.154440	45.502220	04	Asia/Yerevan	2819
Vardadzor, Armenia	40.187010	45.192120	11	Asia/Yerevan	2095
Taronik, Armenia	40.133670	44.199570	03	Asia/Yerevan	1874
Aknashen, Armenia	40.095510	44.286040	03	Asia/Yerevan	1362
Haykashen, Armenia	40.073030	44.306280	03	Asia/Yerevan	1140
Hovtashat, Armenia	40.103280	44.338910	02	Asia/Yerevan	3472
Sayat'-Nova, Armenia	40.074280	44.398460	02	Asia/Yerevan	1726
Voskehat, Armenia	40.141580	44.329180	03	Asia/Yerevan	2181
Griboyedov, Armenia	40.113070	44.271690	03	Asia/Yerevan	1879
Amberd, Armenia	40.241920	44.272270	01	Asia/Yerevan	1267
Aygek, Armenia	40.188610	44.383330	03	Asia/Yerevan	1095
Hovtashen, Armenia	40.025100	44.451290	02	Asia/Yerevan	1134
Dimitrov, Armenia	40.007520	44.489990	02	Asia/Yerevan	1212
Mrgavet, Armenia	40.027790	44.482520	02	Asia/Yerevan	2131
Arevabuyr, Armenia	40.037120	44.469340	02	Asia/Yerevan	1041
Norashen, Azerbaijan	39.552980	44.979940	35	Asia/Baku	0
Prishibinskoye, Azerbaijan	39.118170	48.592550	15	Asia/Baku	13340
Zangilan, Azerbaijan	39.088400	46.651300	69	Asia/Baku	7483
Yayci, Azerbaijan	38.942700	45.731900	35	Asia/Baku	8500
Yardimli, Azerbaijan	38.907710	48.240520	66	Asia/Baku	4004
Novyy Karanlug, Azerbaijan	39.795460	47.109890	65	Asia/Baku	5079
	39.817700	46.752800	61	Asia/Baku	53100
Ahmadbayli, Azerbaijan	39.878670	48.399020	45	Asia/Baku	17242
Shushi, Azerbaijan	39.760060	46.749890	55	Asia/Baku	18662
Salyan, Azerbaijan	39.596210	48.984790	49	Asia/Baku	36555
Sahbuz, Azerbaijan	39.407220	45.573890	35	Asia/Baku	2674
Sedarak, Azerbaijan	39.711440	44.888050	35	Asia/Baku	1853
Saatli, Azerbaijan	39.932140	48.368920	45	Asia/Baku	0
Qubadli, Azerbaijan	39.344410	46.581830	43	Asia/Baku	6890
Qaracala, Azerbaijan	39.816140	48.937920	49	Asia/Baku	4211
Orconikidze, Azerbaijan	39.632380	47.689800	12	Asia/Baku	1557
Ordubad, Azerbaijan	38.905950	46.023410	35	Asia/Baku	9781
Neftcala, Azerbaijan	39.376800	49.247000	36	Asia/Baku	18661
Nakhchivan, Azerbaijan	39.208890	45.412220	35	Asia/Baku	64754
Mincivan, Azerbaijan	39.030580	46.721400	69	Asia/Baku	6353
Masally, Azerbaijan	39.035320	48.665400	32	Asia/Baku	9604
Lerik, Azerbaijan	38.773880	48.414970	31	Asia/Baku	7094
	38.754280	48.850620	30	Asia/Baku	50244
Lacin, Azerbaijan	39.598810	46.550450	28	Asia/Baku	2190
Qivraq, Azerbaijan	39.401960	45.115160	35	Asia/Baku	0
Qirmizi Bazar, Azerbaijan	39.678330	46.948840	65	Asia/Baku	1211
Kizhaba, Azerbaijan	38.534610	48.805460	08	Asia/Baku	4567
Xocali, Azerbaijan	39.912970	46.790280	64	Asia/Baku	5810
Xilli, Azerbaijan	39.430120	49.101660	36	Asia/Baku	3896
Imishli, Azerbaijan	39.870950	48.059950	24	Asia/Baku	31381
Horadiz, Azerbaijan	39.448770	47.335310	18	Asia/Baku	2714
Haftoni, Azerbaijan	38.763250	48.762230	29	Asia/Baku	2003
Hadrut, Azerbaijan	39.520020	47.031800	65	Asia/Baku	2523
Fizuli, Azerbaijan	39.600940	47.145290	18	Asia/Baku	0
Jebrail, Azerbaijan	39.399170	47.028340	14	Asia/Baku	8396
Dunyamalilar, Azerbaijan	39.772780	47.758890	12	Asia/Baku	5968
Deste, Azerbaijan	38.883750	45.909630	35	Asia/Baku	4282
Culfa, Azerbaijan	38.955800	45.630800	35	Asia/Baku	10820
Dzhalilabad, Azerbaijan	39.209630	48.491860	15	Asia/Baku	36259
Boradigah, Azerbaijan	38.930140	48.709200	32	Asia/Baku	5904
Pushkino, Azerbaijan	39.458330	48.545000	13	Asia/Baku	18182
Severo-Vostotchnyi Bank, Azerbaijan	39.411170	49.247920	36	Asia/Baku	7075
Tazakend, Azerbaijan	39.154590	45.442820	35	Asia/Baku	0
Astara, Azerbaijan	38.455980	48.874980	08	Asia/Baku	15190
Askyaran, Azerbaijan	39.936670	46.832780	64	Asia/Baku	1639
Sirvan, Azerbaijan	39.937780	48.929000	07	Asia/Baku	70220
Agdam, Azerbaijan	39.990960	46.927360	03	Asia/Baku	39451
Sovetabad, Azerbaijan	39.336670	49.214140	36	Asia/Baku	4308
Avsar, Azerbaijan	39.973890	47.423890	02	Asia/Baku	5600
Birinci Asiqli, Azerbaijan	39.819170	47.679440	12	Asia/Baku	1981
Yuxari Aran, Azerbaijan	39.733610	47.655000	12	Asia/Baku	1623
Calxanqala, Azerbaijan	39.441670	45.283330	35	Asia/Baku	2140
Oglanqala, Azerbaijan	39.586940	45.046110	35	Asia/Baku	2897
Zyrya, Azerbaijan	40.366100	50.291700	09	Asia/Baku	10099
Zardob, Azerbaijan	40.219910	47.709970	71	Asia/Baku	10612
Zaqatala, Azerbaijan	41.633610	46.643330	70	Asia/Baku	18277
Zabrat, Azerbaijan	40.476100	49.941580	09	Asia/Baku	21396
Yevlakh, Azerbaijan	40.618320	47.150140	68	Asia/Baku	53716
Yaniqli, Azerbaijan	40.842500	45.675000	58	Asia/Baku	2395
Xudat, Azerbaijan	41.630960	48.681000	60	Asia/Baku	13625
Yelenendorf, Azerbaijan	40.585840	46.318900	62	Asia/Baku	17816
Xacmaz, Azerbaijan	41.463490	48.806050	60	Asia/Baku	37175
Verkhniy Dashkesan, Azerbaijan	40.493570	46.071750	16	Asia/Baku	1837
Ujar, Azerbaijan	40.519020	47.654230	59	Asia/Baku	15741
Turkan, Azerbaijan	40.363890	50.215000	09	Asia/Baku	9699
Tovuz, Azerbaijan	40.992220	45.628890	58	Asia/Baku	12626
Terter, Azerbaijan	40.341790	46.932420	57	Asia/Baku	18185
Sumqayit, Azerbaijan	40.589720	49.668610	54	Asia/Baku	265150
Kyzyl-Burun, Azerbaijan	41.077620	49.112260	53	Asia/Baku	3
Suraabad, Azerbaijan	40.819240	49.468740	63	Asia/Baku	1945
Qaracuxur, Azerbaijan	40.396670	49.973610	09	Asia/Baku	72989
Saray, Azerbaijan	40.532220	49.716390	01	Asia/Baku	10173
Samur, Azerbaijan	41.632540	48.430250	44	Asia/Baku	1760
Shamkhor, Azerbaijan	40.829720	46.018890	51	Asia/Baku	35421
Shamakhi, Azerbaijan	40.631410	48.641370	50	Asia/Baku	29403
Saloglu, Azerbaijan	41.285560	45.366390	05	Asia/Baku	1581
Sheki, Azerbaijan	41.191940	47.170560	48	Asia/Baku	62191
Safaraliyev, Azerbaijan	40.765830	46.408890	52	Asia/Baku	0
Sabuncu, Azerbaijan	40.442500	49.948060	09	Asia/Baku	20996
Sabirabad, Azerbaijan	40.009460	48.475150	46	Asia/Baku	28075
Qusar, Azerbaijan	41.427280	48.428930	44	Asia/Baku	16022
Quba, Azerbaijan	41.362590	48.515190	42	Asia/Baku	22405
Qobustan, Azerbaijan	40.082380	49.412050	09	Asia/Baku	13398
Haciqabul, Azerbaijan	40.040840	48.944510	23	Asia/Baku	23102
Qazax, Azerbaijan	41.093330	45.366110	40	Asia/Baku	18903
Qax, Azerbaijan	41.422500	46.924170	39	Asia/Baku	11992
Qasim Ismayilov, Azerbaijan	40.814440	46.263610	51	Asia/Baku	1925
Qutqashen, Azerbaijan	40.981390	47.845830	38	Asia/Baku	11867
Puta, Azerbaijan	40.296670	49.660280	09	Asia/Baku	1018
Oguz, Azerbaijan	41.070830	47.458330	37	Asia/Baku	6600
Novosaratovka, Azerbaijan	40.598110	45.600790	19	Asia/Baku	2328
Haci Zeynalabdin, Azerbaijan	40.623330	49.558610	54	Asia/Baku	19019
Nardaran, Azerbaijan	40.556110	50.005560	09	Asia/Baku	7700
Naftalan, Azerbaijan	40.508210	46.820300	34	Asia/Baku	7045
Mingelchaur, Azerbaijan	40.763950	47.059530	33	Asia/Baku	95453
Mastaga, Azerbaijan	40.532780	50.003890	09	Asia/Baku	40092
Mardakyany, Azerbaijan	40.492220	50.138890	09	Asia/Baku	15267
Marazy, Azerbaijan	40.533710	48.927260	41	Asia/Baku	3754
Mamrux, Azerbaijan	41.544440	46.768060	70	Asia/Baku	2150
Lokbatan, Azerbaijan	40.323720	49.728040	09	Asia/Baku	30694
Qizilhacili, Azerbaijan	40.573620	46.849000	21	Asia/Baku	6330
Kyurdarmir, Azerbaijan	40.361220	48.164710	27	Asia/Baku	0
Qobu, Azerbaijan	40.404720	49.713060	01	Asia/Baku	7377
Kilyazi, Azerbaijan	40.870980	49.342330	63	Asia/Baku	3277
Khyzy, Azerbaijan	40.905760	49.081270	63	Asia/Baku	1024
Khirdalan, Azerbaijan	40.448080	49.755020	01	Asia/Baku	0
Khodzhi-Gasan, Azerbaijan	40.413480	49.772090	09	Asia/Baku	5089
Korgoz, Azerbaijan	40.303060	49.620000	09	Asia/Baku	2036
Qarayeri, Azerbaijan	40.788620	46.306590	52	Asia/Baku	5565
Qaramanli, Azerbaijan	40.481350	46.993380	67	Asia/Baku	2230
Qaraxanli, Azerbaijan	41.033330	45.633330	58	Asia/Baku	3166
