Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type
9031675,93243,"93243,California,United States",21137,US,Postal Code
9031676,93244,"93244,California,United States",21137,US,Postal Code
9031677,93245,"93245,California,United States",21137,US,Postal Code
9031678,93246,"93246,California,United States",21137,US,Postal Code
9031679,93247,"93247,California,United States",21137,US,Postal Code
9031680,93249,"93249,California,United States",21137,US,Postal Code
9031681,93250,"93250,California,United States",21137,US,Postal Code
9031682,93251,"93251,California,United States",21137,US,Postal Code
9031683,93252,"93252,California,United States",21137,US,Postal Code
9031684,93254,"93254,California,United States",21137,US,Postal Code
9031685,93255,"93255,California,United States",21137,US,Postal Code
9031686,93256,"93256,California,United States",21137,US,Postal Code
9031687,93257,"93257,California,United States",21137,US,Postal Code
9031688,93260,"93260,California,United States",21137,US,Postal Code
9031689,93261,"93261,California,United States",21137,US,Postal Code
9031690,93262,"93262,California,United States",21137,US,Postal Code
9031691,93263,"93263,California,United States",21137,US,Postal Code
9031692,93265,"93265,California,United States",21137,US,Postal Code
9031693,93266,"93266,California,United States",21137,US,Postal Code
9031694,93267,"93267,California,United States",21137,US,Postal Code
9031695,93268,"93268,California,United States",21137,US,Postal Code
9031696,93270,"93270,California,United States",21137,US,Postal Code
9031697,93271,"93271,California,United States",21137,US,Postal Code
9031698,93272,"93272,California,United States",21137,US,Postal Code
9031699,93274,"93274,California,United States",21137,US,Postal Code
9031700,93276,"93276,California,United States",21137,US,Postal Code
9031701,93277,"93277,California,United States",21137,US,Postal Code
9031702,93280,"93280,California,United States",21137,US,Postal Code
9031703,93283,"93283,California,United States",21137,US,Postal Code
9031704,93285,"93285,California,United States",21137,US,Postal Code
9031705,93286,"93286,California,United States",21137,US,Postal Code
9031706,93287,"93287,California,United States",21137,US,Postal Code
9031707,93291,"93291,California,United States",21137,US,Postal Code
9031708,93292,"93292,California,United States",21137,US,Postal Code
9031709,93301,"93301,California,United States",21137,US,Postal Code
9031710,93304,"93304,California,United States",21137,US,Postal Code
9031711,93305,"93305,California,United States",21137,US,Postal Code
9031712,93306,"93306,California,United States",21137,US,Postal Code
9031713,93307,"93307,California,United States",21137,US,Postal Code
9031714,93308,"93308,California,United States",21137,US,Postal Code
9031715,93309,"93309,California,United States",21137,US,Postal Code
9031716,93311,"93311,California,United States",21137,US,Postal Code
9031717,93312,"93312,California,United States",21137,US,Postal Code
9031718,93313,"93313,California,United States",21137,US,Postal Code
9031719,93314,"93314,California,United States",21137,US,Postal Code
9031721,93401,"93401,California,United States",21137,US,Postal Code
9031722,93402,"93402,California,United States",21137,US,Postal Code
9031723,93405,"93405,California,United States",21137,US,Postal Code
9031725,93408,"93408,California,United States",21137,US,Postal Code
9031726,93420,"93420,California,United States",21137,US,Postal Code
9031727,93422,"93422,California,United States",21137,US,Postal Code
9031728,93424,"93424,California,United States",21137,US,Postal Code
9031729,93426,"93426,California,United States",21137,US,Postal Code
9031730,93427,"93427,California,United States",21137,US,Postal Code
9031731,93428,"93428,California,United States",21137,US,Postal Code
9031732,93429,"93429,California,United States",21137,US,Postal Code
9031733,93430,"93430,California,United States",21137,US,Postal Code
9031734,93432,"93432,California,United States",21137,US,Postal Code
9031735,93433,"93433,California,United States",21137,US,Postal Code
9031736,93434,"93434,California,United States",21137,US,Postal Code
9031737,93435,"93435,California,United States",21137,US,Postal Code
9031738,93436,"93436,California,United States",21137,US,Postal Code
9031739,93437,"93437,California,United States",21137,US,Postal Code
9031740,93440,"93440,California,United States",21137,US,Postal Code
9031741,93441,"93441,California,United States",21137,US,Postal Code
9031742,93442,"93442,California,United States",21137,US,Postal Code
9031743,93444,"93444,California,United States",21137,US,Postal Code
9031744,93445,"93445,California,United States",21137,US,Postal Code
9031745,93446,"93446,California,United States",21137,US,Postal Code
9031747,93449,"93449,California,United States",21137,US,Postal Code
9031748,93450,"93450,California,United States",21137,US,Postal Code
9031749,93451,"93451,California,United States",21137,US,Postal Code
9031750,93452,"93452,California,United States",21137,US,Postal Code
9031751,93453,"93453,California,United States",21137,US,Postal Code
9031752,93454,"93454,California,United States",21137,US,Postal Code
9031753,93455,"93455,California,United States",21137,US,Postal Code
9031754,93458,"93458,California,United States",21137,US,Postal Code
9031755,93460,"93460,California,United States",21137,US,Postal Code
9031756,93461,"93461,California,United States",21137,US,Postal Code
9031757,93463,"93463,California,United States",21137,US,Postal Code
9031758,93465,"93465,California,United States",21137,US,Postal Code
9031759,93501,"93501,California,United States",21137,US,Postal Code
9031760,93505,"93505,California,United States",21137,US,Postal Code
9031761,93510,"93510,California,United States",21137,US,Postal Code
9031762,93512,"93512,California,United States",21137,US,Postal Code
9031763,93513,"93513,California,United States",21137,US,Postal Code
9031764,93514,"93514,California,United States",21137,US,Postal Code
9031765,93516,"93516,California,United States",21137,US,Postal Code
9031766,93517,"93517,California,United States",21137,US,Postal Code
9031767,93518,"93518,California,United States",21137,US,Postal Code
9031768,93522,"93522,California,United States",21137,US,Postal Code
9031769,93523,"93523,California,United States",21137,US,Postal Code
9031770,93524,"93524,California,United States",21137,US,Postal Code
9031771,93526,"93526,California,United States",21137,US,Postal Code
9031772,93527,"93527,California,United States",21137,US,Postal Code
9031773,93528,"93528,California,United States",21137,US,Postal Code
9031774,93529,"93529,California,United States",21137,US,Postal Code
9031775,93530,"93530,California,United States",21137,US,Postal Code
9031776,93531,"93531,California,United States",21137,US,Postal Code
9031777,93532,"93532,California,United States",21137,US,Postal Code
9031778,93534,"93534,California,United States",21137,US,Postal Code
9031779,93535,"93535,California,United States",21137,US,Postal Code
9031780,93536,"93536,California,United States",21137,US,Postal Code
9031781,93541,"93541,California,United States",21137,US,Postal Code
9031782,93543,"93543,California,United States",21137,US,Postal Code
9031783,93544,"93544,California,United States",21137,US,Postal Code
9031784,93545,"93545,California,United States",21137,US,Postal Code
9031785,93546,"93546,California,United States",21137,US,Postal Code
9031786,93549,"93549,California,United States",21137,US,Postal Code
9031787,93550,"93550,California,United States",21137,US,Postal Code
9031788,93551,"93551,California,United States",21137,US,Postal Code
9031789,93552,"93552,California,United States",21137,US,Postal Code
9031790,93553,"93553,California,United States",21137,US,Postal Code
9031791,93554,"93554,California,United States",21137,US,Postal Code
9031792,93555,"93555,California,United States",21137,US,Postal Code
9031793,93560,"93560,California,United States",21137,US,Postal Code
9031794,93561,"93561,California,United States",21137,US,Postal Code
9031795,93562,"93562,California,United States",21137,US,Postal Code
9031796,93563,"93563,California,United States",21137,US,Postal Code
9031797,93591,"93591,California,United States",21137,US,Postal Code
9031798,93601,"93601,California,United States",21137,US,Postal Code
9031799,93602,"93602,California,United States",21137,US,Postal Code
9031800,93603,"93603,California,United States",21137,US,Postal Code
9031801,93604,"93604,California,United States",21137,US,Postal Code
9031802,93605,"93605,California,United States",21137,US,Postal Code
9031803,93606,"93606,California,United States",21137,US,Postal Code
9031804,93608,"93608,California,United States",21137,US,Postal Code
9031805,93609,"93609,California,United States",21137,US,Postal Code
9031806,93610,"93610,California,United States",21137,US,Postal Code
9031807,93611,"93611,California,United States",21137,US,Postal Code
9031808,93612,"93612,California,United States",21137,US,Postal Code
9031810,93615,"93615,California,United States",21137,US,Postal Code
9031811,93616,"93616,California,United States",21137,US,Postal Code
9031812,93618,"93618,California,United States",21137,US,Postal Code
9031813,93619,"93619,California,United States",21137,US,Postal Code
9031814,93620,"93620,California,United States",21137,US,Postal Code
9031815,93621,"93621,California,United States",21137,US,Postal Code
9031816,93622,"93622,California,United States",21137,US,Postal Code
9031817,93623,"93623,California,United States",21137,US,Postal Code
9031818,93624,"93624,California,United States",21137,US,Postal Code
9031819,93625,"93625,California,United States",21137,US,Postal Code
9031820,93626,"93626,California,United States",21137,US,Postal Code
9031821,93627,"93627,California,United States",21137,US,Postal Code
9031822,93628,"93628,California,United States",21137,US,Postal Code
9031823,93630,"93630,California,United States",21137,US,Postal Code
9031824,93631,"93631,California,United States",21137,US,Postal Code
9031825,93634,"93634,California,United States",21137,US,Postal Code
9031826,93635,"93635,California,United States",21137,US,Postal Code
9031827,93636,"93636,California,United States",21137,US,Postal Code
9031828,93637,"93637,California,United States",21137,US,Postal Code
9031829,93638,"93638,California,United States",21137,US,Postal Code
9031830,93640,"93640,California,United States",21137,US,Postal Code
9031831,93641,"93641,California,United States",21137,US,Postal Code
9031832,93643,"93643,California,United States",21137,US,Postal Code
9031833,93644,"93644,California,United States",21137,US,Postal Code
9031834,93645,"93645,California,United States",21137,US,Postal Code
9031835,93646,"93646,California,United States",21137,US,Postal Code
9031836,93647,"93647,California,United States",21137,US,Postal Code
9031837,93648,"93648,California,United States",21137,US,Postal Code
9031838,93650,"93650,California,United States",21137,US,Postal Code
9031839,93651,"93651,California,United States",21137,US,Postal Code
9031840,93652,"93652,California,United States",21137,US,Postal Code
9031841,93653,"93653,California,United States",21137,US,Postal Code
9031842,93654,"93654,California,United States",21137,US,Postal Code
9031843,93656,"93656,California,United States",21137,US,Postal Code
9031844,93657,"93657,California,United States",21137,US,Postal Code
9031845,93660,"93660,California,United States",21137,US,Postal Code
9031846,93662,"93662,California,United States",21137,US,Postal Code
9031847,93664,"93664,California,United States",21137,US,Postal Code
9031848,93666,"93666,California,United States",21137,US,Postal Code
9031849,93667,"93667,California,United States",21137,US,Postal Code
9031850,93668,"93668,California,United States",21137,US,Postal Code
9031851,93669,"93669,California,United States",21137,US,Postal Code
9031852,93673,"93673,California,United States",21137,US,Postal Code
9031853,93675,"93675,California,United States",21137,US,Postal Code
9031854,93701,"93701,California,United States",21137,US,Postal Code
9031855,93702,"93702,California,United States",21137,US,Postal Code
9031856,93703,"93703,California,United States",21137,US,Postal Code
9031857,93704,"93704,California,United States",21137,US,Postal Code
9031858,93705,"93705,California,United States",21137,US,Postal Code
9031859,93706,"93706,California,United States",21137,US,Postal Code
9031860,93710,"93710,California,United States",21137,US,Postal Code
9031861,93711,"93711,California,United States",21137,US,Postal Code
9031862,93720,"93720,California,United States",21137,US,Postal Code
9031863,93721,"93721,California,United States",21137,US,Postal Code
9031864,93722,"93722,California,United States",21137,US,Postal Code
9031865,93723,"93723,California,United States",21137,US,Postal Code
9031866,93725,"93725,California,United States",21137,US,Postal Code
9031867,93726,"93726,California,United States",21137,US,Postal Code
9031868,93727,"93727,California,United States",21137,US,Postal Code
9031869,93728,"93728,California,United States",21137,US,Postal Code
9031870,93730,"93730,California,United States",21137,US,Postal Code
9031872,93750,"93750,California,United States",21137,US,Postal Code
9031873,93760,"93760,California,United States",21137,US,Postal Code
9031874,93761,"93761,California,United States",21137,US,Postal Code
9031875,93764,"93764,California,United States",21137,US,Postal Code
9031876,93765,"93765,California,United States",21137,US,Postal Code
9031877,93786,"93786,California,United States",21137,US,Postal Code
9031878,93888,"93888,California,United States",21137,US,Postal Code
9031879,93901,"93901,California,United States",21137,US,Postal Code
9031880,93905,"93905,California,United States",21137,US,Postal Code
9031881,93906,"93906,California,United States",21137,US,Postal Code
9031882,93907,"93907,California,United States",21137,US,Postal Code
9031883,93908,"93908,California,United States",21137,US,Postal Code
9031884,93920,"93920,California,United States",21137,US,Postal Code
9031886,93923,"93923,California,United States",21137,US,Postal Code
9031887,93924,"93924,California,United States",21137,US,Postal Code
9031888,93925,"93925,California,United States",21137,US,Postal Code
9031889,93926,"93926,California,United States",21137,US,Postal Code
9031890,93927,"93927,California,United States",21137,US,Postal Code
9031891,93928,"93928,California,United States",21137,US,Postal Code
9031892,93930,"93930,California,United States",21137,US,Postal Code
9031893,93932,"93932,California,United States",21137,US,Postal Code
9031894,93933,"93933,California,United States",21137,US,Postal Code
9031895,93940,"93940,California,United States",21137,US,Postal Code
9031896,93943,"93943,California,United States",21137,US,Postal Code
9031897,93944,"93944,California,United States",21137,US,Postal Code
9031898,93950,"93950,California,United States",21137,US,Postal Code
9031899,93953,"93953,California,United States",21137,US,Postal Code
9031900,93954,"93954,California,United States",21137,US,Postal Code
9031901,93955,"93955,California,United States",21137,US,Postal Code
9031902,93960,"93960,California,United States",21137,US,Postal Code
9031903,94002,"94002,California,United States",21137,US,Postal Code
9031904,94005,"94005,California,United States",21137,US,Postal Code
9031905,94010,"94010,California,United States",21137,US,Postal Code
9031906,94014,"94014,California,United States",21137,US,Postal Code
9031907,94015,"94015,California,United States",21137,US,Postal Code
9031908,94018,"94018,California,United States",21137,US,Postal Code
9031909,94019,"94019,California,United States",21137,US,Postal Code
9031910,94020,"94020,California,United States",21137,US,Postal Code
9031911,94021,"94021,California,United States",21137,US,Postal Code
9031912,94022,"94022,California,United States",21137,US,Postal Code
9031913,94024,"94024,California,United States",21137,US,Postal Code
9031914,94025,"94025,California,United States",21137,US,Postal Code
9031915,94027,"94027,California,United States",21137,US,Postal Code
9031916,94028,"94028,California,United States",21137,US,Postal Code
9031917,94030,"94030,California,United States",21137,US,Postal Code
9031919,94037,"94037,California,United States",21137,US,Postal Code
9031920,94038,"94038,California,United States",21137,US,Postal Code
9031921,94040,"94040,California,United States",21137,US,Postal Code
9031922,94041,"94041,California,United States",21137,US,Postal Code
9031923,94043,"94043,California,United States",21137,US,Postal Code
9031924,94044,"94044,California,United States",21137,US,Postal Code
9031925,94060,"94060,California,United States",21137,US,Postal Code
9031926,94061,"94061,California,United States",21137,US,Postal Code
9031927,94062,"94062,California,United States",21137,US,Postal Code
9031928,94063,"94063,California,United States",21137,US,Postal Code
9031929,94065,"94065,California,United States",21137,US,Postal Code
9031930,94066,"94066,California,United States",21137,US,Postal Code
9031931,94070,"94070,California,United States",21137,US,Postal Code
9031932,94074,"94074,California,United States",21137,US,Postal Code
9031933,94080,"94080,California,United States",21137,US,Postal Code
9031934,94085,"94085,California,United States",21137,US,Postal Code
9031935,94086,"94086,California,United States",21137,US,Postal Code
9031936,94087,"94087,California,United States",21137,US,Postal Code
9031937,94089,"94089,California,United States",21137,US,Postal Code
9031938,94102,"94102,California,United States",21137,US,Postal Code
9031939,94103,"94103,California,United States",21137,US,Postal Code
9031940,94104,"94104,California,United States",21137,US,Postal Code
9031941,94105,"94105,California,United States",21137,US,Postal Code
9031942,94107,"94107,California,United States",21137,US,Postal Code
9031943,94108,"94108,California,United States",21137,US,Postal Code
9031944,94109,"94109,California,United States",21137,US,Postal Code
9031945,94110,"94110,California,United States",21137,US,Postal Code
9031946,94111,"94111,California,United States",21137,US,Postal Code
9031947,94112,"94112,California,United States",21137,US,Postal Code
9031948,94114,"94114,California,United States",21137,US,Postal Code
9031949,94115,"94115,California,United States",21137,US,Postal Code
9031950,94116,"94116,California,United States",21137,US,Postal Code
9031951,94117,"94117,California,United States",21137,US,Postal Code
9031952,94118,"94118,California,United States",21137,US,Postal Code
9031953,94121,"94121,California,United States",21137,US,Postal Code
9031954,94122,"94122,California,United States",21137,US,Postal Code
9031955,94123,"94123,California,United States",21137,US,Postal Code
9031956,94124,"94124,California,United States",21137,US,Postal Code
9031957,94127,"94127,California,United States",21137,US,Postal Code
9031958,94128,"94128,California,United States",21137,US,Postal Code
9031959,94129,"94129,California,United States",21137,US,Postal Code
9031960,94130,"94130,California,United States",21137,US,Postal Code
9031961,94131,"94131,California,United States",21137,US,Postal Code
9031962,94132,"94132,California,United States",21137,US,Postal Code
9031963,94133,"94133,California,United States",21137,US,Postal Code
9031964,94134,"94134,California,United States",21137,US,Postal Code
9031965,94143,"94143,California,United States",21137,US,Postal Code
9031966,94158,"94158,California,United States",21137,US,Postal Code
9031967,94301,"94301,California,United States",21137,US,Postal Code
9031968,94303,"94303,California,United States",21137,US,Postal Code
9031969,94304,"94304,California,United States",21137,US,Postal Code
9031970,94305,"94305,California,United States",21137,US,Postal Code
9031971,94306,"94306,California,United States",21137,US,Postal Code
9031972,94401,"94401,California,United States",21137,US,Postal Code
9031973,94402,"94402,California,United States",21137,US,Postal Code
9031974,94403,"94403,California,United States",21137,US,Postal Code
9031975,94404,"94404,California,United States",21137,US,Postal Code
9031976,94497,"94497,California,United States",21137,US,Postal Code
9031977,94501,"94501,California,United States",21137,US,Postal Code
9031978,94502,"94502,California,United States",21137,US,Postal Code
9031979,94503,"94503,California,United States",21137,US,Postal Code
9031980,94505,"94505,California,United States",21137,US,Postal Code
9031981,94506,"94506,California,United States",21137,US,Postal Code
9031982,94507,"94507,California,United States",21137,US,Postal Code
9031983,94508,"94508,California,United States",21137,US,Postal Code
9031984,94509,"94509,California,United States",21137,US,Postal Code
9031985,94510,"94510,California,United States",21137,US,Postal Code
9031986,94511,"94511,California,United States",21137,US,Postal Code
9031987,94512,"94512,California,United States",21137,US,Postal Code
9031988,94513,"94513,California,United States",21137,US,Postal Code
9031989,94514,"94514,California,United States",21137,US,Postal Code
9031990,94515,"94515,California,United States",21137,US,Postal Code
9031991,94516,"94516,California,United States",21137,US,Postal Code
9031992,94517,"94517,California,United States",21137,US,Postal Code
9031993,94518,"94518,California,United States",21137,US,Postal Code
9031994,94519,"94519,California,United States",21137,US,Postal Code
9031995,94520,"94520,California,United States",21137,US,Postal Code
9031996,94521,"94521,California,United States",21137,US,Postal Code
9031997,94523,"94523,California,United States",21137,US,Postal Code
9031998,94525,"94525,California,United States",21137,US,Postal Code
9031999,94526,"94526,California,United States",21137,US,Postal Code
9032000,94528,"94528,California,United States",21137,US,Postal Code
9032001,94530,"94530,California,United States",21137,US,Postal Code
9032002,94531,"94531,California,United States",21137,US,Postal Code
9032003,94533,"94533,California,United States",21137,US,Postal Code
9032004,94534,"94534,California,United States",21137,US,Postal Code
9032005,94535,"94535,California,United States",21137,US,Postal Code
9032006,94536,"94536,California,United States",21137,US,Postal Code
9032007,94538,"94538,California,United States",21137,US,Postal Code
9032008,94539,"94539,California,United States",21137,US,Postal Code
9032009,94541,"94541,California,United States",21137,US,Postal Code
9032010,94542,"94542,California,United States",21137,US,Postal Code
9032011,94544,"94544,California,United States",21137,US,Postal Code
9032012,94545,"94545,California,United States",21137,US,Postal Code
9032013,94546,"94546,California,United States",21137,US,Postal Code
9032014,94547,"94547,California,United States",21137,US,Postal Code
9032015,94549,"94549,California,United States",21137,US,Postal Code
9032016,94550,"94550,California,United States",21137,US,Postal Code
9032017,94551,"94551,California,United States",21137,US,Postal Code
9032018,94552,"94552,California,United States",21137,US,Postal Code
9032019,94553,"94553,California,United States",21137,US,Postal Code
9032020,94555,"94555,California,United States",21137,US,Postal Code
9032021,94556,"94556,California,United States",21137,US,Postal Code
9032022,94558,"94558,California,United States",21137,US,Postal Code
9032023,94559,"94559,California,United States",21137,US,Postal Code
9032024,94560,"94560,California,United States",21137,US,Postal Code
9032025,94561,"94561,California,United States",21137,US,Postal Code
9032027,94563,"94563,California,United States",21137,US,Postal Code
9032028,94564,"94564,California,United States",21137,US,Postal Code
9032029,94565,"94565,California,United States",21137,US,Postal Code
9032030,94566,"94566,California,United States",21137,US,Postal Code
9032031,94567,"94567,California,United States",21137,US,Postal Code
9032032,94568,"94568,California,United States",21137,US,Postal Code
9032033,94569,"94569,California,United States",21137,US,Postal Code
9032034,94571,"94571,California,United States",21137,US,Postal Code
9032035,94572,"94572,California,United States",21137,US,Postal Code
9032036,94573,"94573,California,United States",21137,US,Postal Code
9032037,94574,"94574,California,United States",21137,US,Postal Code
9032038,94576,"94576,California,United States",21137,US,Postal Code
9032039,94577,"94577,California,United States",21137,US,Postal Code
9032040,94578,"94578,California,United States",21137,US,Postal Code
9032041,94579,"94579,California,United States",21137,US,Postal Code
9032042,94580,"94580,California,United States",21137,US,Postal Code
9032043,94582,"94582,California,United States",21137,US,Postal Code
9032044,94583,"94583,California,United States",21137,US,Postal Code
9032045,94585,"94585,California,United States",21137,US,Postal Code
9032046,94586,"94586,California,United States",21137,US,Postal Code
9032047,94587,"94587,California,United States",21137,US,Postal Code
9032048,94588,"94588,California,United States",21137,US,Postal Code
9032049,94589,"94589,California,United States",21137,US,Postal Code
9032050,94590,"94590,California,United States",21137,US,Postal Code
9032051,94591,"94591,California,United States",21137,US,Postal Code
9032052,94592,"94592,California,United States",21137,US,Postal Code
9032053,94595,"94595,California,United States",21137,US,Postal Code
9032054,94596,"94596,California,United States",21137,US,Postal Code
9032055,94597,"94597,California,United States",21137,US,Postal Code
9032056,94598,"94598,California,United States",21137,US,Postal Code
9032057,94599,"94599,California,United States",21137,US,Postal Code
9032058,94601,"94601,California,United States",21137,US,Postal Code
9032059,94602,"94602,California,United States",21137,US,Postal Code
9032060,94603,"94603,California,United States",21137,US,Postal Code
9032061,94605,"94605,California,United States",21137,US,Postal Code
9032062,94606,"94606,California,United States",21137,US,Postal Code
9032063,94607,"94607,California,United States",21137,US,Postal Code
9032064,94608,"94608,California,United States",21137,US,Postal Code
9032065,94609,"94609,California,United States",21137,US,Postal Code
9032066,94610,"94610,California,United States",21137,US,Postal Code
9032067,94611,"94611,California,United States",21137,US,Postal Code
9032068,94612,"94612,California,United States",21137,US,Postal Code
9032069,94615,"94615,California,United States",21137,US,Postal Code
9032070,94618,"94618,California,United States",21137,US,Postal Code
9032071,94619,"94619,California,United States",21137,US,Postal Code
9032072,94621,"94621,California,United States",21137,US,Postal Code
9032073,94660,"94660,California,United States",21137,US,Postal Code
9032074,94702,"94702,California,United States",21137,US,Postal Code
9032075,94703,"94703,California,United States",21137,US,Postal Code
9032076,94704,"94704,California,United States",21137,US,Postal Code
9032077,94705,"94705,California,United States",21137,US,Postal Code
9032078,94706,"94706,California,United States",21137,US,Postal Code
9032079,94707,"94707,California,United States",21137,US,Postal Code
9032080,94708,"94708,California,United States",21137,US,Postal Code
9032081,94709,"94709,California,United States",21137,US,Postal Code
9032082,94710,"94710,California,United States",21137,US,Postal Code
9032083,94720,"94720,California,United States",21137,US,Postal Code
9032084,94801,"94801,California,United States",21137,US,Postal Code
9032085,94803,"94803,California,United States",21137,US,Postal Code
9032086,94804,"94804,California,United States",21137,US,Postal Code
9032087,94805,"94805,California,United States",21137,US,Postal Code
9032088,94806,"94806,California,United States",21137,US,Postal Code
9032089,94901,"94901,California,United States",21137,US,Postal Code
9032090,94903,"94903,California,United States",21137,US,Postal Code
9032091,94904,"94904,California,United States",21137,US,Postal Code
9032092,94920,"94920,California,United States",21137,US,Postal Code
9032093,94922,"94922,California,United States",21137,US,Postal Code
9032094,94923,"94923,California,United States",21137,US,Postal Code
9032095,94924,"94924,California,United States",21137,US,Postal Code
9032096,94925,"94925,California,United States",21137,US,Postal Code
9032097,94928,"94928,California,United States",21137,US,Postal Code
9032098,94929,"94929,California,United States",21137,US,Postal Code
9032099,94930,"94930,California,United States",21137,US,Postal Code
9032101,94937,"94937,California,United States",21137,US,Postal Code
9032102,94938,"94938,California,United States",21137,US,Postal Code
9032103,94939,"94939,California,United States",21137,US,Postal Code
9032104,94940,"94940,California,United States",21137,US,Postal Code
9032105,94941,"94941,California,United States",21137,US,Postal Code
9032106,94945,"94945,California,United States",21137,US,Postal Code
9032107,94946,"94946,California,United States",21137,US,Postal Code
9032108,94947,"94947,California,United States",21137,US,Postal Code
9032109,94949,"94949,California,United States",21137,US,Postal Code
9032110,94950,"94950,California,United States",21137,US,Postal Code
9032111,94951,"94951,California,United States",21137,US,Postal Code
9032112,94952,"94952,California,United States",21137,US,Postal Code
9032113,94954,"94954,California,United States",21137,US,Postal Code
9032114,94956,"94956,California,United States",21137,US,Postal Code
9032115,94957,"94957,California,United States",21137,US,Postal Code
9032116,94960,"94960,California,United States",21137,US,Postal Code
9032117,94963,"94963,California,United States",21137,US,Postal Code
9032118,94964,"94964,California,United States",21137,US,Postal Code
9032119,94965,"94965,California,United States",21137,US,Postal Code
9032121,94970,"94970,California,United States",21137,US,Postal Code
9032122,94971,"94971,California,United States",21137,US,Postal Code
9032123,94972,"94972,California,United States",21137,US,Postal Code
9032124,94973,"94973,California,United States",21137,US,Postal Code
9032126,95002,"95002,California,United States",21137,US,Postal Code
9032127,95003,"95003,California,United States",21137,US,Postal Code
9032128,95004,"95004,California,United States",21137,US,Postal Code
9032129,95005,"95005,California,United States",21137,US,Postal Code
9032130,95006,"95006,California,United States",21137,US,Postal Code
9032131,95008,"95008,California,United States",21137,US,Postal Code
9032132,95010,"95010,California,United States",21137,US,Postal Code
9032134,95012,"95012,California,United States",21137,US,Postal Code
9032135,95014,"95014,California,United States",21137,US,Postal Code
9032136,95017,"95017,California,United States",21137,US,Postal Code
9032137,95018,"95018,California,United States",21137,US,Postal Code
9032138,95019,"95019,California,United States",21137,US,Postal Code
9032139,95020,"95020,California,United States",21137,US,Postal Code
9032140,95023,"95023,California,United States",21137,US,Postal Code
9032141,95030,"95030,California,United States",21137,US,Postal Code
9032142,95032,"95032,California,United States",21137,US,Postal Code
9032143,95033,"95033,California,United States",21137,US,Postal Code
9032144,95035,"95035,California,United States",21137,US,Postal Code
9032145,95037,"95037,California,United States",21137,US,Postal Code
9032146,95039,"95039,California,United States",21137,US,Postal Code
9032148,95043,"95043,California,United States",21137,US,Postal Code
9032149,95045,"95045,California,United States",21137,US,Postal Code
9032150,95046,"95046,California,United States",21137,US,Postal Code
9032151,95050,"95050,California,United States",21137,US,Postal Code
9032152,95051,"95051,California,United States",21137,US,Postal Code
9032153,95053,"95053,California,United States",21137,US,Postal Code
9032154,95054,"95054,California,United States",21137,US,Postal Code
9032155,95060,"95060,California,United States",21137,US,Postal Code
9032156,95062,"95062,California,United States",21137,US,Postal Code
9032157,95063,"95063,California,United States",21137,US,Postal Code
9032158,95064,"95064,California,United States",21137,US,Postal Code
9032159,95065,"95065,California,United States",21137,US,Postal Code
9032160,95066,"95066,California,United States",21137,US,Postal Code
9032161,95070,"95070,California,United States",21137,US,Postal Code
9032162,95073,"95073,California,United States",21137,US,Postal Code
9032163,95075,"95075,California,United States",21137,US,Postal Code
9032164,95076,"95076,California,United States",21137,US,Postal Code
9032165,95101,"95101,California,United States",21137,US,Postal Code
9032166,95110,"95110,California,United States",21137,US,Postal Code
9032167,95111,"95111,California,United States",21137,US,Postal Code
9032168,95112,"95112,California,United States",21137,US,Postal Code
9032169,95113,"95113,California,United States",21137,US,Postal Code
9032170,95116,"95116,California,United States",21137,US,Postal Code
9032171,95117,"95117,California,United States",21137,US,Postal Code
9032172,95118,"95118,California,United States",21137,US,Postal Code
9032173,95119,"95119,California,United States",21137,US,Postal Code
9032174,95120,"95120,California,United States",21137,US,Postal Code
9032175,95121,"95121,California,United States",21137,US,Postal Code
9032176,95122,"95122,California,United States",21137,US,Postal Code
9032177,95123,"95123,California,United States",21137,US,Postal Code
9032178,95124,"95124,California,United States",21137,US,Postal Code
9032179,95125,"95125,California,United States",21137,US,Postal Code
9032180,95126,"95126,California,United States",21137,US,Postal Code
9032181,95127,"95127,California,United States",21137,US,Postal Code
9032182,95128,"95128,California,United States",21137,US,Postal Code
9032183,95129,"95129,California,United States",21137,US,Postal Code
9032184,95130,"95130,California,United States",21137,US,Postal Code
9032185,95131,"95131,California,United States",21137,US,Postal Code
9032186,95132,"95132,California,United States",21137,US,Postal Code
9032187,95133,"95133,California,United States",21137,US,Postal Code
9032188,95134,"95134,California,United States",21137,US,Postal Code
9032189,95135,"95135,California,United States",21137,US,Postal Code
9032190,95136,"95136,California,United States",21137,US,Postal Code
9032191,95138,"95138,California,United States",21137,US,Postal Code
9032192,95139,"95139,California,United States",21137,US,Postal Code
9032193,95140,"95140,California,United States",21137,US,Postal Code
9032194,95148,"95148,California,United States",21137,US,Postal Code
9032195,95190,"95190,California,United States",21137,US,Postal Code
9032196,95191,"95191,California,United States",21137,US,Postal Code
9032197,95196,"95196,California,United States",21137,US,Postal Code
9032198,95202,"95202,California,United States",21137,US,Postal Code
9032199,95203,"95203,California,United States",21137,US,Postal Code
9032200,95204,"95204,California,United States",21137,US,Postal Code
9032201,95205,"95205,California,United States",21137,US,Postal Code
9032202,95206,"95206,California,United States",21137,US,Postal Code
9032203,95207,"95207,California,United States",21137,US,Postal Code
9032204,95209,"95209,California,United States",21137,US,Postal Code
